Date,Plot_Chilli,kc_ini_Chilli,kc_dev_Chilli,kc_mid_Chilli,kc_end_Chilli,RG_days_Chilli,Plot_Tobacco,kc_ini_Tobacco,kc_dev_Tobacco,kc_mid_Tobacco,kc_end_Tobacco,RG_days_Tobacco,Plot_Pulses,kc_ini_Pulses,kc_dev_Pulses,kc_mid_Pulses,kc_end_Pulses,RG_days_Pulses,Kci_Chilli,Kci_Tobacco,Kci_Pulses,Kci_plot 1,Kci_plot 2,Kci_plot 3,Stage_1_Chilli,Stage_1_Tobacco,Stage_1_Pulses,Stage_1_plot 1,Stage_1_plot 2,Stage_1_plot 3,Kei_plot 1,Kei_plot 2,Kei_plot 3,Chilli_crop_rd,Tobacco_crop_rd,Pulses_crop_rd,crop_rd_plot 1,crop_rd_plot 2,crop_rd_plot 3,Chilli_depletion,Tobacco_depletion,Pulses_depletion,final_depletion_plot 1,final_depletion_plot 2,final_depletion_plot 3,Chilli_Sown_Area,Tobacco_Sown_Area,Pulses_Sown_Area,Ze,TAWi_plot 1,TAWi_plot 2,TAWi_plot 3,RAWi_plot 1,RAWi_plot 2,RAWi_plot 3,TEWi_plot 1,TEWi_plot 2,TEWi_plot 3,REWi_plot 1,REWi_plot 2,REWi_plot 3,TEWi,REWi,plot 1_NSA,plot 2_NSA,plot 3_NSA,eva_red_area_Chilli,eva_red_Chilli,eva_red_area_Tobacco,eva_red_Tobacco,eva_red_area_Pulses,eva_red_Pulses,Final_Evap_Red_Chilli,Final_Evap_Red_Tobacco,Final_Evap_Red_Pulses,Final_Evap_Red_plot 1,Final_Evap_Red_plot 2,Final_Evap_Red_plot 3,Chilli_CN2,Tobacco_CN2,Pulses_CN2,Actual Crop Sown Area,consolidated_crop_cn2,Fallow_area,Builtup_area,Waterbodies_area,Pasture,Forest,Crop_Area,Fallow_Area,Fallowcn2,Final_cn2,Final_CN2,Final_CN1,Final_CN3,Dormant,AMC,SMDi_shifted_plot 1,SMDi_shifted_plot 2,SMDi_shifted_plot 3,SMDi_plot 1,SMDi_plot 2,SMDi_plot 3,Ks_soil_cond_plot 1,Ks_soil_plot 1,AE_soil_plot 1,Ks_crop_cond_plot 1,Ks_crop_plot 1,AE_crop_plot 1,Ks_soil_cond_plot 2,Ks_soil_plot 2,AE_soil_plot 2,Ks_crop_cond_plot 2,Ks_crop_plot 2,AE_crop_plot 2,Ks_soil_cond_plot 3,Ks_soil_plot 3,AE_soil_plot 3,Ks_crop_cond_plot 3,Ks_crop_plot 3,AE_crop_plot 3,AE_crop_Chilli,AE_crop_Tobacco,AE_crop_Pulses,AE_soil_Chilli,AE_soil_Tobacco,AE_soil_Pulses,GWnr,GWnr_plot 1,GWnr_plot 2,GWnr_plot 3,GWnr_Fallow,Fallow Area Recharge,Recharge,IWR_Chilli,IWR_Tobacco,IWR_Pulses
2016-09-09,plot 1,0,0.8,0,0,170,plot 2,0.4,0,0,0,121,plot 3,0,0,0,0,0,0.8,0.4,0,0.8,0.4,0,0,0.4,0,0,0.4,0,0,1.05,1.05,0.230952,0.101923,0,0.230952,0.101923,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,48.6155,21.4548,0,26.7385,8.58192,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,145.778,36.2704,53.4202,145.778,36.4904,53.4202,0,0,0,3,0,0.22,3,0,0.22,3,0,0.22,3,0,0.22,0,0,0,0.22,0.22,0,0,0.22,1.70968,0,0,0,0,0,2019,0,3.24041,1.5102,0
2016-09-10,plot 1,0,0.8,0,0,169,plot 2,0.4,0,0,0,120,plot 3,0,0,0,0,0,0.8,0.4,0,0.8,0.4,0,0,0.4,0,0,0.4,0,0,1.05,1.05,0.235476,0.107692,0,0.235476,0.107692,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,49.5677,22.6692,0,27.2623,9.06769,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,145.778,36.4904,53.4202,145.778,36.7204,53.4202,0,0,0,3,0,0.23,3,0,0.23,3,0,0.23,3,0,0.23,0,0,0,0.23,0.23,0,0,0.23,1.31974,0,0,0,0,0,2019,0,3.23041,1.5002,0
2016-09-11,plot 1,0,0.8,0,0,168,plot 2,0.4,0,0,0,119,plot 3,0,0,0,0,0,0.8,0.4,0,0.8,0.4,0,0,0.4,0,0,0.4,0,0,1.05,1.05,0.24,0.113462,0,0.24,0.113462,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,50.52,23.8837,0,27.786,9.55346,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,145.778,36.7204,53.4202,141.839,35.5924,50.562,0,0,0,3,0,3.46041,3,0,4.54179,3,0,1.7302,3,0,4.54179,0,0,0,3.46041,1.7302,0,0,4.54179,4.54179,0,0,0,0,0,2019,0,1.04429e-07,5.22145e-08,0
2016-09-12,plot 1,0,0.8,0,0,167,plot 2,0.4,0,0,0,118,plot 3,0,0,0,0,0,0.8,0.4,0,0.8,0.4,0,0,0.4,0,0,0.4,0,0,1.05,1.05,0.244524,0.119231,0,0.244524,0.119231,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,51.4723,25.0981,0,28.3097,10.0392,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,141.839,35.5924,50.562,136.789,33.3544,46.5938,0,0,0,3,0,3.46041,3,0,4.54179,3,0,1.7302,3,0,4.54179,0,0,0,3.46041,1.7302,0,0,4.54179,4.54179,0,0,0,0,0,2019,0,1.04429e-07,5.22145e-08,0
2016-09-13,plot 1,0,0.8,0,0,166,plot 2,0.4,0,0,0,117,plot 3,0,0,0,0,0,0.8,0.4,0,0.8,0.4,0,0,0.4,0,0,0.4,0,0,1.05,1.05,0.249048,0.125,0,0.249048,0.125,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,52.4245,26.3125,0,28.8335,10.525,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,3,136.789,33.3544,46.5938,120.108,19.4843,30.9934,0,0,0,3,0,3.46041,3,0,4.54179,3,0,1.7302,3,0,4.54179,0,0,0,3.46041,1.7302,0,0,4.54179,4.54179,0,0,0,0,0,2019,0,1.04429e-07,5.22145e-08,0
2016-09-14,plot 1,0,0.8,0,0,165,plot 2,0.4,0,0,0,116,plot 3,0,0,0,0,0,0.8,0.4,0,0.8,0.4,0,0,0.4,0,0,0.4,0,0,1.05,1.05,0.253571,0.130769,0,0.253571,0.130769,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,53.3768,27.5269,0,29.3572,11.0108,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,3,120.108,19.4843,30.9934,117.48,19.668,29.447,0,0,0,3,0,3.46041,2,0.463934,4.54179,2,0.486957,1.7302,3,0,4.54179,0,0,0,3.46041,1.7302,0,0,4.54179,4.54179,0,0,0,0,0,2019,0,1.04429e-07,5.22145e-08,0
2016-09-15,plot 1,0,0.8,0,0,164,plot 2,0.4,0,0,0,115,plot 3,0,0,0,0,0,0.8,0.4,0,0.8,0.4,0,0,0.4,0,0,0.4,0,0,1.05,1.05,0.258095,0.136538,0,0.258095,0.136538,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,54.329,28.7413,0,29.881,11.4965,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,3,117.48,19.668,29.447,113.175,18.1747,26.2234,0,0,0,3,0,3.46041,2,0.452591,4.54179,2,0.526148,1.7302,3,0,4.54179,0,0,0,3.46041,1.7302,0,0,4.54179,4.54179,0,0,0,0,3.20133,2019,1.12194,1.04429e-07,5.22145e-08,0
2016-09-16,plot 1,0,0.8,0,0,163,plot 2,0.4,0,0,0,114,plot 3,0,0,0,0,0,0.8,0.4,0,0.8,0.4,0,0,0.4,0,0,0.4,0,0,1.05,1.05,0.262619,0.142308,0,0.262619,0.142308,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,55.2813,29.9558,0,30.4047,11.9823,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,3,113.175,18.1747,26.2234,113.175,21.4486,26.3611,0,0,0,3,0,1.67,2,0.544772,3.23447,2,0.655471,1.70946,2,0.047936,1.80766,0,0,0,1.67,1.70946,0,0,3.23447,4.54179,0,0,0,0,0,2019,0,1.79041,0.0207423,0
2016-09-17,plot 1,0,0.8,0,0,162,plot 2,0.4,0,0,0,113,plot 3,0,0,0,0,0,0.8,0.4,0,0.8,0.4,0,0,0.4,0,0,0.4,0,0,1.05,1.05,0.267143,0.148077,0,0.267143,0.148077,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,56.2336,31.1702,0,30.9285,12.4681,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,3,113.175,21.4486,26.3611,113.175,23.9456,26.5284,0,0,0,3,0,0.3,2,0.342677,1.75356,2,0.519811,1.04344,2,0.0394383,0.467289,0,0,0,0.3,1.04344,0,0,1.75356,4.54179,0,0,0,0,0,2019,0,3.16041,0.686768,0
2016-09-18,plot 1,0,0.8,0,0,161,plot 2,0.4,0,0,0,112,plot 3,0,0,0,0,0,0.8,0.4,0,0.8,0.4,0,0,0.4,0,0,0.4,0,0,1.05,1.05,0.271667,0.153846,0,0.271667,0.153846,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,57.1858,32.3846,0,31.4522,12.9538,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,113.175,23.9456,26.5284,110.205,23.7876,24.6402,0,0,0,3,0,3.46041,2,0.188542,4.54179,2,0.434311,1.7302,2,0.0291118,4.54179,0,0,0,3.46041,1.7302,0,0,4.54179,4.54179,0,0,0,0,0,2019,0,1.04429e-07,5.22145e-08,0
2016-09-19,plot 1,0,0.8,0,0,160,plot 2,0.4,0,0,0,111,plot 3,0,0,0,0,0,0.8,0.4,0,0.8,0.4,0,0,0.4,0,0,0.4,0,0,1.05,1.05,0.27619,0.159615,0,0.27619,0.159615,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,58.1381,33.599,0,31.976,13.4396,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,110.205,23.7876,24.6402,110.205,25.5303,25.3018,0,0,0,3,0,0,2,0.198295,0.900614,2,0.486692,0.842076,2,0.145668,0.661594,0,0,0,0,0.842076,0,0,0.900614,4.54179,0,0,0,0,0,2019,0,3.46041,0.888129,0
2016-09-20,plot 1,0,0.8,0,0,159,plot 2,0.4,0,0,0,110,plot 3,0,0,0,0,0,0.8,0.4,0,0.8,0.4,0,0,0.4,0,0,0.4,0,0,1.05,1.05,0.280714,0.165385,0,0.280714,0.165385,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,59.0904,34.8135,0,32.4997,13.9254,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,110.205,25.5303,25.3018,110.205,26.9112,25.7328,0,0,0,3,0,0.43,2,0.0907216,0.803028,2,0.444423,1.00784,2,0.104829,0.861034,0,0,0,0.43,1.00784,0,0,0.803028,4.54179,0,0,0,0,0,2019,0,3.03041,0.722363,0
2016-09-21,plot 1,0,0.8,0,0,158,plot 2,0.4,0,0,0,109,plot 3,0,0,0,0,0,0.8,0.4,0,0.8,0.4,0,0,0.4,0,0,0.4,0,0,1.05,1.05,0.285238,0.171154,0,0.285238,0.171154,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,60.0426,36.0279,0,33.0234,14.4112,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,110.205,26.9112,25.7328,107.466,26.9832,24.0746,0,0,0,3,0,3.46041,2,0.0054828,4.54179,2,0.421743,1.7302,2,0.0782219,4.54179,0,0,0,3.46041,1.7302,0,0,4.54179,4.54179,0,0,0,0,0,2019,0,1.04429e-07,5.22145e-08,0
2016-09-22,plot 1,0,0.8,0,0,157,plot 2,0.4,0,0,0,108,plot 3,0,0,0,0,0,0.8,0.4,0,0.8,0.4,0,0,0.4,0,0,0.4,0,0,1.05,1.05,0.289762,0.176923,0,0.289762,0.176923,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,60.9949,37.2423,0,33.5472,14.8969,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,107.466,26.9832,24.0746,97.526,19.8552,15.2164,0,0,0,3,0,3.46041,2,0.0010388,4.54179,2,0.459117,1.7302,2,0.180581,4.54179,0,0,0,3.46041,1.7302,0,0,4.54179,4.54179,0,0,0,0,0,2019,0,1.04429e-07,5.22145e-08,0
2016-09-23,plot 1,0,0.8,0,0,156,plot 2,0.4,0,0,0,107,plot 3,0,0,0,0,0,0.8,0.4,0,0.8,0.4,0,0,0.4,0,0,0.4,0,0,1.05,1.05,0.294286,0.182692,0,0.294286,0.182692,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,61.9471,38.4567,0,34.0709,15.3827,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,97.526,19.8552,15.2164,96.3264,21.4672,15.0982,0,0,0,3,0,3.46041,2,0.441039,4.54179,2,0.806169,1.7302,2,0.727384,4.54179,0,0,0,3.46041,1.7302,0,0,4.54179,4.54179,0,0,0,0,0,2019,0,1.04429e-07,5.22145e-08,0
2016-09-24,plot 1,0,0.8,0,0,155,plot 2,0,0.8,0,0,106,plot 3,0,0,0,0,0,0.8,0.8,0,0.8,0.8,0,0,0,0,0,0,0,0,0,1.05,0.29881,0.188462,0,0.29881,0.188462,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,62.8994,39.6712,0,34.5947,15.8685,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,96.3264,21.4672,15.0982,95.4868,20.6276,15.2758,0,0,0,3,0,3.46041,0,0,0,2,0.764787,3.46041,2,0.734681,4.47764,0,0,0,3.46041,3.46041,0,0,0,4.54179,0,0,0,0,0,2019,0,1.04429e-07,1.04429e-07,0
2016-09-25,plot 1,0,0.8,0,0,154,plot 2,0,0.8,0,0,105,plot 3,0,0,0,0,0,0.8,0.8,0,0.8,0.8,0,0,0,0,0,0,0,0,0,1.05,0.303333,0.194231,0,0.303333,0.194231,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,63.8517,40.8856,0,35.1184,16.3542,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,95.4868,20.6276,15.2758,95.4868,22.1804,17.4193,0,0,0,3,0,1.58,0,0,0,2,0.825801,3.13284,2,0.723716,3.72349,0,0,0,1.58,3.13284,0,0,0,4.54179,0,0,0,0,0,2019,0,1.88041,0.327565,0
2016-09-26,plot 1,0,0.8,0,0,153,plot 2,0,0.8,0,0,104,plot 3,0,0,0,0,0,0.8,0.8,0,0.8,0.8,0,0,0,0,0,0,0,0,0,1.05,0.307857,0.2,0,0.307857,0.2,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,64.8039,42.1,0,35.6422,16.84,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,95.4868,22.1804,17.4193,95.4868,24.2705,19.6263,0,0,0,3,0,0.81,0,0,0,2,0.788582,2.90007,2,0.591401,3.01698,0,0,0,0.81,2.90007,0,0,0,4.54179,0,0,0,0,0,2019,0,2.65041,0.560343,0
2016-09-27,plot 1,0,0.8,0,0,152,plot 2,0,0.8,0,0,103,plot 3,0,0,0,0,0,0.8,0.8,0,0.8,0.8,0,0,0,0,0,0,0,0,0,1.05,0.312381,0.205769,0,0.312381,0.205769,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,65.7562,43.3144,0,36.1659,17.3258,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,95.4868,24.2705,19.6263,94.9572,23.7409,19.8774,0,0,0,3,0,3.46041,0,0,0,2,0.732779,3.46041,2,0.455168,4.24116,0,0,0,3.46041,3.46041,0,0,0,4.54179,0,0,0,0,0,2019,0,1.04429e-07,1.04429e-07,0
2016-09-28,plot 1,0,0.8,0,0,151,plot 2,0,0.8,0,0,102,plot 3,0,0,0,0,0,0.8,0.8,0,0.8,0.8,0,0,0,0,0,0,0,0,0,1.05,0.316905,0.211538,0,0.316905,0.211538,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,66.7085,44.5288,0,36.6896,17.8115,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,94.9572,23.7409,19.8774,94.9572,25.7331,21.4786,0,0,0,3,0,0.9,0,0,0,2,0.778071,2.89218,2,0.439664,2.50116,0,0,0,0.9,2.89218,0,0,0,4.54179,0,0,0,0,0,2019,0,2.56041,0.568229,0
2016-09-29,plot 1,0,0.8,0,0,150,plot 2,0,0.8,0,0,101,plot 3,0,0,0,0,0,0.8,0.8,0,0.8,0.8,0,0,0,0,0,0,0,0,0,1.05,0.321429,0.217308,0,0.321429,0.217308,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,67.6607,45.7433,0,37.2134,18.2973,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,94.9572,25.7331,21.4786,94.9572,26.2218,22.0757,0,0,0,3,0,2.79,0,0,0,2,0.729076,3.27878,2,0.340827,3.38706,0,0,0,2.79,3.27878,0,0,0,4.1554,0,0,0,0,0,2019,0,0.67041,0.18163,0
2016-09-30,plot 1,0,0.8,0,0,149,plot 2,0,0.8,0,0,100,plot 3,0,0,0,0,0,0.8,0.8,0,0.8,0.8,0,0,0,0,0,0,0,0,0,1.05,0.325952,0.223077,0,0.325952,0.223077,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,68.613,46.9577,0,37.7371,18.7831,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,94.9572,26.2218,22.0757,94.9572,28.7318,23.441,0,0,0,3,0,0.05,0,0,0,2,0.735976,2.55998,2,0.303972,1.41538,0,0,0,0.05,2.55998,0,0,0,3.17245,0,0,0,0,0,2019,0,3.41041,0.900429,0
2016-10-01,plot 1,0,0.8,0,0,148,plot 2,0,0.8,0,0,99,plot 3,0,0,0,0,0,0.8,0.8,0,0.8,0.8,0,0,0,0,0,0,0,0,0,1.05,0.330476,0.228846,0,0.330476,0.228846,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,69.5652,48.1721,0,38.2609,19.2688,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,94.9572,28.7318,23.441,94.9572,30.638,24.3351,0,0,0,3,0,1.12,0,0,0,2,0.672598,3.02614,2,0.219689,2.01405,0,0,0,1.12,3.02614,0,0,0,3.16458,0,0,0,0,0,2019,0,2.83399,0.927853,0
2016-10-02,plot 1,0,0.8,0,0,147,plot 2,0,0.8,0,0,98,plot 3,0,0,0,0,0,0.8,0.8,0,0.8,0.8,0,0,0,0,0,0,0,0,0,1.05,0.335,0.234615,0,0.335,0.234615,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,70.5175,49.3865,0,38.7846,19.7546,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,94.9572,30.638,24.3351,94.9572,33.0132,25.1559,0,0,0,3,0,0.2,0,0,0,2,0.632715,2.57521,2,0.164501,1.0208,0,0,0,0.2,2.57521,0,0,0,2.07706,0,0,0,0,0,2019,0,3.75399,1.37878,0
2016-10-03,plot 1,0,0.8,0,0,146,plot 2,0,0.8,0,0,97,plot 3,0,0,0,0,0,0.8,0.8,0,0.8,0.8,0,0,0,0,0,0,0,0,0,1.05,0.339524,0.240385,0,0.339524,0.240385,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,71.4698,50.601,0,39.3084,20.2404,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,94.9572,33.0132,25.1559,94.9572,35.1067,25.7079,0,0,0,3,0,0.34,0,0,0,2,0.579297,2.43357,2,0.113835,0.892053,0,0,0,0.34,2.43357,0,0,0,1.60248,0,0,0,0,0,2019,0,3.61399,1.52042,0
2016-10-04,plot 1,0,0.8,0,0,145,plot 2,0,0.8,0,0,96,plot 3,0,0,0,0,0,0.8,0.8,0,0.8,0.8,0,0,0,0,0,0,0,0,0,1.05,0.344048,0.246154,0,0.344048,0.246154,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,72.422,51.8154,0,39.8321,20.7262,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,94.9572,35.1067,25.7079,94.7912,34.9407,25.7932,0,0,0,3,0,3.95399,0,0,0,2,0.537441,3.95399,2,0.0797572,4.20531,0,0,0,3.95399,3.95399,0,0,0,4.31509,0,0,0,0,0,2019,0,0,0,0
2016-10-05,plot 1,0,0.8,0,0,144,plot 2,0,0.8,0,0,95,plot 3,0,0,0,0,0,0.8,0.8,0,0.8,0.8,0,0,0,0,0,0,0,0,0,1.05,0.348571,0.251923,0,0.348571,0.251923,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,73.3743,53.0298,0,40.3559,21.2119,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,94.7912,34.9407,25.7932,94.7912,37.1375,26.1731,0,0,0,3,0,0.09,0,0,0,2,0.568519,2.28675,2,0.0744912,0.469876,0,0,0,0.09,2.28675,0,0,0,0.95873,0,0,0,0,0,2019,0,3.86399,1.66724,0
2016-10-06,plot 1,0,0.8,0,0,143,plot 2,0,0.8,0,0,94,plot 3,0,0,0,0,0,0.8,0.8,0,0.8,0.8,0,0,0,0,0,0,0,0,0,1.05,0.353095,0.257692,0,0.353095,0.257692,0,0.55,0.4,0,0.55,0.4,0,712,1880,0,0.1,74.3265,54.2442,0,40.8796,21.6977,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,87.8,0,2592,87.2506,2466,0.0695704,0.0520291,0.0631782,0.0633269,0.385313,0.366582,91.925,83.0022,81.2348,68.1607,91.9587,N,1,94.7912,37.1375,26.1731,94.7912,38.7006,26.388,0,0,0,3,0,0.98,0,0,0,2,0.525609,2.54316,2,0.0510421,1.19487,0,0,0,0.98,2.54316,0,0,0,1.47137,0,0,0,0,0,2019,0,2.97399,1.41083,0
